id;left;satisfaction_level;last_evaluation;average_montly_hours;time_spend_company;Work_accident;promotion_last_5years;salary;num_project;depto
7533;0;0,62;0,56;267;4;0;0;medium;4;support
7534;0;0,61;0,69;160;2;1;0;high;4;support
7535;0;0,72;0,52;143;4;1;0;low;3;support
7536;0;0,45;0,76;143;2;1;0;medium;4;support
7537;0;0,51;0,93;162;4;0;0;medium;3;support
7538;0;0,42;0,53;181;5;0;0;medium;3;technical
7539;0;0,69;0,64;286;3;0;0;medium;3;technical
7540;0;0,61;0,66;111;3;0;0;medium;2;technical
7541;0;0,5;0,98;177;4;0;0;medium;5;management
7542;0;0,25;0,68;279;5;1;0;medium;4;IT
7543;0;0,88;0,89;135;3;0;0;medium;4;IT
7544;0;0,81;0,66;160;2;0;0;medium;3;IT
7545;0;0,75;0,77;178;4;0;0;high;3;IT
7546;0;0,77;0,8;147;3;0;0;low;3;IT
7547;0;0,55;0,72;204;2;0;0;low;3;product_mng
7548;0;0,7;0,73;151;2;0;0;low;5;product_mng
7549;0;0,96;0,78;209;2;0;0;high;3;product_mng
7550;0;0,18;0,73;225;4;0;0;low;6;product_mng
7551;0;0,22;0,62;142;3;0;0;low;6;IT
7552;0;0,95;0,49;158;2;0;0;low;3;RandD
7553;0;0,37;0,71;139;4;0;0;high;2;RandD
7554;0;0,84;0,45;263;2;0;0;low;3;RandD
7555;0;0,8;0,68;160;3;0;0;low;3;RandD
7556;0;0,57;0,55;173;2;0;0;low;2;RandD
7557;0;0,98;0,63;169;2;0;0;low;3;marketing
7558;0;0,95;0,62;161;3;0;0;low;3;sales
7559;0;0,8;0,65;172;3;1;0;low;4;accounting
7560;0;0,52;0,7;257;3;0;0;low;3;support
7561;0;0,31;0,62;139;3;0;0;medium;2;technical
7562;0;0,71;0,59;245;2;0;0;medium;5;management
7563;0;0,71;0,85;260;3;0;0;medium;3;marketing
7564;0;0,5;0,96;229;4;0;0;medium;5;marketing
7565;0;0,95;0,9;129;5;0;0;medium;2;marketing
7566;0;0,95;0,77;184;4;0;0;medium;3;sales
7567;0;0,65;0,85;204;3;0;0;medium;4;sales
7568;0;0,94;0,72;152;2;1;0;medium;3;sales
7569;0;0,72;0,85;142;3;0;0;medium;4;sales
7570;0;0,94;0,79;136;2;0;0;medium;4;sales
7571;0;0,79;0,94;216;4;0;0;medium;4;sales
7572;0;0,6;0,58;201;3;0;0;medium;3;sales
7573;0;0,62;0,76;163;3;0;0;high;4;sales
7574;0;0,94;0,74;224;5;0;0;low;4;sales
7575;0;0,24;0,5;209;3;0;0;medium;4;sales
7576;0;0,17;0,71;257;4;1;0;medium;5;sales
7577;0;0,66;0,83;234;4;0;0;medium;4;sales
7578;0;0,65;0,56;221;2;0;0;medium;3;sales
7579;0;0,51;0,62;186;2;0;0;low;2;sales
7580;0;0,41;0,75;199;3;0;0;low;4;sales
7581;0;0,98;0,99;235;3;0;0;low;3;sales
7582;0;0,96;0,55;211;2;0;0;low;5;sales
7583;0;0,55;0,97;136;4;0;0;low;4;sales
7584;0;0,99;0,71;155;3;0;0;low;4;sales
7585;0;0,51;0,98;269;3;0;0;low;4;accounting
7586;0;0,74;0,9;285;3;0;0;low;3;accounting
7587;0;0,81;0,87;241;3;0;0;low;5;accounting
7588;0;0,51;0,87;180;4;0;0;low;3;hr
7589;0;0,53;0,55;224;2;1;0;low;5;hr
7590;0;0,67;0,48;107;2;1;0;low;6;hr
7591;0;0,68;0,64;167;2;0;0;low;2;hr
7592;0;0,69;0,63;137;3;0;0;low;3;technical
7593;0;0,71;0,65;239;3;0;0;low;4;technical
7594;0;0,64;0,56;239;3;0;0;low;3;technical
7595;0;0,62;0,58;148;2;1;0;low;3;technical
7596;0;0,81;0,5;231;3;1;0;low;4;technical
7597;0;0,84;0,54;179;2;0;0;low;4;technical
7598;0;1;0,67;181;2;0;0;low;3;technical
7599;0;0,72;0,73;184;4;1;0;low;5;technical
7600;0;0,57;0,67;207;2;0;0;medium;3;technical
7601;0;0,73;0,99;152;4;0;0;medium;4;technical
7602;0;0,91;0,59;133;4;0;0;medium;4;technical
7603;0;0,98;0,85;178;3;0;0;medium;4;support
7604;0;0,58;0,95;173;3;0;0;medium;4;support
7605;0;0,73;0,52;113;5;1;0;medium;2;support
7606;0;0,96;0,95;236;2;0;0;medium;3;support
7607;0;0,57;0,98;188;5;0;0;medium;3;support
7608;0;0,77;0,73;269;2;0;0;medium;3;support
7609;0;0,3;0,85;203;3;0;0;medium;2;support
7610;0;0,85;0,75;214;3;0;0;medium;3;support
7611;0;0,49;0,83;185;6;0;0;medium;2;support
7612;0;0,77;0,43;265;6;0;0;high;4;support
7613;0;1;0,99;184;4;0;0;low;4;support
7614;0;0,85;0,74;157;3;0;0;medium;3;technical
7615;0;0,87;0,75;258;3;0;0;medium;3;technical
7616;0;0,9;0,79;222;6;1;0;medium;3;technical
7617;0;0,71;0,8;248;4;0;0;medium;5;management
7618;0;0,59;0,56;162;4;0;0;low;5;IT
7619;0;0,85;0,74;250;3;1;0;low;3;IT
7620;0;0,72;0,82;231;3;0;0;low;4;IT
7621;0;0,73;0,65;165;3;0;0;low;3;IT
7622;0;0,9;0,54;272;2;0;0;low;3;IT
7623;0;0,59;0,65;177;2;0;0;low;4;product_mng
7624;0;0,52;0,9;133;3;0;0;low;3;product_mng
7625;0;0,85;0,49;159;3;0;0;low;4;product_mng
7626;0;0,35;0,4;130;3;0;0;low;3;product_mng
7627;0;0,7;0,68;185;4;0;0;low;3;IT
7628;0;0,58;0,86;182;3;0;0;low;3;RandD
7629;0;0,89;0,5;238;4;0;0;low;2;RandD
7630;0;0,54;0,63;211;3;0;0;low;3;RandD
7631;0;0,55;0,89;209;3;0;0;low;4;RandD
7632;0;0,77;0,62;190;3;0;0;low;5;RandD
7633;0;0,55;0,61;272;4;1;0;low;4;marketing
7634;0;0,6;0,77;202;3;0;0;low;3;sales
7635;0;0,75;0,9;185;3;0;0;low;4;accounting
7636;0;0,57;0,88;176;3;0;0;low;3;support
7637;0;0,69;0,94;239;3;0;0;low;4;technical
7638;0;0,87;0,98;238;3;1;0;low;4;management
7639;0;0,69;0,36;269;6;1;0;medium;5;marketing
7640;0;0,58;0,92;232;5;0;0;medium;3;marketing
7641;0;0,87;0,64;148;6;1;0;medium;2;marketing
7642;0;0,71;0,77;149;2;0;0;medium;3;sales
7643;0;0,74;0,78;203;2;0;0;medium;4;sales
7644;0;0,75;0,53;235;3;0;0;medium;5;sales
7645;0;0,5;0,54;269;2;1;0;medium;2;sales
7646;0;0,59;0,86;260;2;0;0;medium;4;sales
7647;0;0,81;0,84;216;3;0;0;medium;3;sales
7648;0;0,34;0,55;136;2;1;0;medium;3;sales
7649;0;0,53;0,87;158;3;0;0;medium;5;sales
7650;0;0,94;0,85;180;4;0;0;medium;4;sales
7651;0;0,76;0,77;133;2;0;0;high;5;sales
7652;0;0,2;0,58;199;4;0;0;low;5;sales
7653;0;0,97;0,67;169;2;1;0;medium;3;sales
7654;0;0,96;0,72;195;2;0;0;medium;3;sales
7655;0;0,81;0,5;205;3;0;0;medium;5;sales
7656;0;0,2;0,48;156;4;1;0;medium;4;sales
7657;0;0,53;0,71;125;2;1;0;low;3;sales
7658;0;0,75;0,76;171;4;0;0;low;3;sales
7659;0;0,55;0,91;199;3;0;0;low;4;sales
7660;0;0,58;0,65;187;2;0;0;low;5;sales
7661;0;0,99;0,64;218;4;0;0;low;4;accounting
7662;0;0,96;0,86;268;3;0;0;low;4;accounting
7663;0;0,82;0,92;257;2;0;0;low;3;accounting
7664;0;0,88;0,77;224;5;1;0;low;4;hr
7665;0;0,78;0,97;221;4;0;0;low;4;hr
7666;0;0,46;0,47;101;5;0;0;low;6;hr
7667;0;0,88;0,59;224;2;0;0;low;3;hr
7668;0;0,91;0,55;223;4;1;0;low;3;technical
7669;0;0,6;0,68;271;4;0;0;low;4;technical
7670;0;0,82;0,51;210;2;0;0;low;3;technical
7671;0;0,67;0,56;241;3;0;0;low;4;technical
7672;0;0,55;0,61;209;3;0;0;low;3;technical
7673;0;0,73;0,62;186;4;0;0;low;5;technical
7674;0;0,59;0,68;273;2;0;0;low;4;technical
7675;0;0,4;0,65;172;2;1;0;low;6;technical
7676;0;0,56;0,99;209;2;0;0;low;3;technical
7677;0;0,87;0,57;175;2;1;0;low;4;technical
7678;0;0,5;0,53;239;3;0;0;medium;5;technical
7679;0;0,98;0,79;231;4;0;0;medium;4;support
7680;0;0,71;0,96;131;3;0;0;medium;4;support
7681;0;0,72;0,89;217;3;0;0;medium;4;support
7682;0;0,5;0,83;242;2;0;0;medium;4;support
7683;0;0,89;0,56;224;2;0;0;medium;3;support
7684;0;0,56;0,68;208;3;1;0;medium;3;support
7685;0;0,32;0,55;167;5;0;0;medium;4;support
7686;0;0,96;0,88;269;2;0;0;medium;5;support
7687;0;0,67;0,92;156;2;0;0;medium;4;support
7688;0;0,26;0,7;238;6;0;0;medium;3;support
7689;0;0,51;0,9;193;4;0;0;medium;5;support
7690;0;0,16;0,78;196;5;0;0;high;4;technical
7691;0;0,77;0,71;233;2;0;0;low;5;technical
7692;0;0,67;0,52;152;5;0;0;medium;2;technical
7693;0;0,36;0,77;252;2;0;0;medium;4;management
7694;0;0,69;0,82;262;5;1;0;medium;3;IT
7695;0;0,72;0,76;261;4;0;0;medium;3;IT
7696;0;0,72;0,81;144;2;0;0;low;4;IT
7697;0;0,88;0,95;234;3;0;0;low;4;IT
7698;0;0,91;0,55;234;2;0;0;low;2;IT
7699;0;0,96;0,6;170;2;1;0;low;4;product_mng
7700;0;0,49;0,8;238;4;0;0;low;3;product_mng
7701;0;0,59;0,97;242;3;0;0;low;5;product_mng
7702;0;0,8;0,87;209;3;0;0;low;4;product_mng
7703;0;0,91;0,67;206;3;0;0;low;4;IT
7704;0;0,18;0,79;240;5;0;0;low;4;RandD
7705;0;0,94;0,58;215;2;0;0;low;5;RandD
7706;0;0,44;0,61;147;4;0;0;low;3;RandD
7707;0;0,96;0,59;265;2;0;0;low;2;RandD
7708;0;0,55;0,97;162;3;0;0;low;4;RandD
7709;0;0,99;0,54;239;3;0;0;low;4;marketing
7710;0;0,75;0,88;224;2;0;0;low;3;sales
7711;0;0,66;0,78;256;3;0;0;low;4;accounting
7712;0;0,96;0,57;263;3;0;0;low;3;support
7713;0;0,6;0,86;272;4;0;0;low;6;technical
7714;0;0,64;0,78;159;4;0;0;medium;4;management
7715;0;0,85;0,8;219;2;0;0;medium;4;marketing
7716;0;0,3;0,53;210;6;0;0;medium;3;marketing
7717;0;0,74;0,95;237;3;1;0;medium;4;marketing
7718;0;0,14;0,8;226;3;0;0;medium;5;sales
7719;0;0,93;0,76;212;3;0;0;medium;3;sales
7720;0;0,75;0,48;250;5;0;0;medium;3;sales
7721;0;0,58;0,63;171;3;0;0;medium;4;sales
7722;0;0,59;0,6;149;4;0;0;medium;3;sales
7723;0;0,2;0,9;228;6;0;0;medium;5;sales
7724;0;1;0,84;215;2;0;0;medium;3;sales
7725;0;0,51;0,51;272;3;0;0;medium;3;sales
7726;0;0,16;0,72;192;6;0;0;high;4;sales
7727;0;0,77;0,56;226;4;0;0;low;5;sales
7728;0;0,61;0,47;149;3;0;0;medium;2;sales
7729;0;0,73;0,51;244;2;0;0;medium;3;sales
7730;0;0,52;0,85;193;3;0;0;medium;4;sales
7731;0;0,13;0,72;247;3;0;0;medium;4;sales
7732;0;0,73;0,62;181;3;0;0;low;3;sales
7733;0;0,39;0,68;137;3;1;0;low;2;sales
7734;0;0,92;0,8;211;4;0;0;low;3;sales
7735;0;0,34;0,78;137;4;0;0;low;5;sales
7736;0;0,94;0,51;229;2;1;0;low;4;sales
7737;0;0,82;0,65;168;3;0;0;low;4;accounting
7738;0;0,26;0,69;180;3;1;0;low;4;accounting
7739;0;0,78;0,53;177;2;0;0;low;4;accounting
7740;0;0,61;0,95;191;2;0;0;low;4;hr
7741;0;0,5;0,53;191;2;1;0;low;3;hr
7742;0;0,52;0,96;125;3;0;0;low;4;hr
7743;0;0,89;0,79;152;3;0;0;low;4;hr
7744;0;0,85;0,52;174;2;0;0;low;4;technical
7745;0;0,62;0,86;135;3;0;0;low;4;technical
7746;0;0,38;0,67;117;3;0;0;low;2;technical
7747;0;0,55;0,49;180;5;1;0;low;2;technical
7748;0;0,83;0,84;146;3;0;0;low;4;technical
7749;0;0,62;0,65;249;3;0;0;low;3;technical
7750;0;0,6;0,54;136;3;1;0;low;3;technical
7751;0;0,62;0,5;198;3;1;0;low;4;technical
7752;0;0,23;0,88;201;3;0;0;low;5;technical
7753;0;0,43;0,74;132;4;1;0;medium;6;technical
7754;0;0,96;0,63;142;4;0;0;medium;4;technical
7755;0;0,5;0,74;256;3;1;0;medium;5;support
7756;0;0,66;0,72;135;2;0;0;medium;3;support
7757;0;0,61;0,72;209;2;0;0;medium;4;support
7758;0;0,45;0,48;287;5;0;0;medium;5;support
7759;0;0,5;0,95;222;3;1;0;medium;4;support
7760;0;0,75;0,82;227;2;0;0;medium;3;support
7761;0;0,88;0,5;162;2;0;0;medium;4;support
7762;0;0,49;0,79;206;2;0;0;medium;5;support
7763;0;0,82;0,87;273;6;0;0;medium;5;support
7764;0;0,92;0,65;135;3;0;0;medium;4;support
7765;0;0,4;0,85;99;2;1;0;high;5;support
7766;0;0,36;0,61;166;4;0;0;low;4;technical
7767;0;0,8;0,99;187;3;1;0;medium;5;technical
7768;0;0,68;0,65;134;3;0;0;medium;4;technical
7769;0;0,54;0,45;137;3;1;0;medium;4;management
7770;0;0,73;0,69;175;2;0;0;medium;3;IT
7771;0;0,64;0,49;188;2;0;0;low;5;IT
7772;0;0,12;0,39;161;4;0;0;low;5;IT
7773;0;0,6;0,7;145;6;0;0;low;4;IT
7774;0;0,36;0,62;111;6;0;0;low;4;IT
7775;0;0,63;0,76;176;2;0;0;low;3;product_mng
7776;0;0,67;0,94;192;3;0;0;low;2;product_mng
7777;0;0,83;0,9;179;2;1;0;low;3;product_mng
7778;0;0,48;0,9;224;3;0;0;low;4;product_mng
7779;0;0,89;0,56;241;5;0;0;low;4;IT
7780;0;0,71;0,96;201;3;0;0;low;3;RandD
7781;0;0,31;0,59;138;2;0;0;low;4;RandD
7782;0;0,89;0,84;168;2;0;0;low;5;RandD
7783;0;0,38;0,51;120;3;0;0;low;2;RandD
7784;0;0,88;0,92;179;3;0;0;low;3;RandD
7785;0;0,64;0,85;250;3;0;0;low;3;marketing
7786;0;0,65;0,74;237;3;1;0;low;4;sales
7787;0;0,65;0,81;192;3;0;0;low;4;accounting
7788;0;0,54;0,97;258;3;0;0;low;4;support
7789;0;0,69;0,76;257;4;0;0;low;4;technical
7790;0;0,77;0,78;271;3;0;0;low;2;management
7791;0;0,28;0,66;184;2;0;0;low;3;marketing
7792;0;0,33;0,4;214;6;0;0;medium;6;marketing
7793;0;0,83;0,68;198;3;0;0;medium;4;marketing
7794;0;0,89;0,73;274;2;0;0;medium;3;sales
7795;0;0,76;0,6;279;2;0;0;medium;5;sales
7796;0;0,83;0,64;272;2;0;0;medium;5;sales
7797;0;0,57;0,85;152;3;0;0;medium;4;sales
7798;0;0,61;0,89;287;4;0;0;medium;2;sales
7799;0;0,96;0,89;239;6;1;0;medium;2;sales
7800;0;0,17;0,5;274;6;0;0;medium;4;sales
7801;0;0,61;0,6;121;2;0;0;medium;4;sales
7802;0;0,73;0,74;199;2;0;0;medium;5;sales
7803;0;0,3;0,39;175;3;0;0;medium;3;sales
7804;0;0,42;0,67;115;3;0;0;high;2;sales
7805;0;0,65;0,75;194;4;1;0;low;3;sales
7806;0;0,17;0,45;119;3;0;0;medium;2;sales
7807;0;0,12;0,82;162;4;1;0;medium;5;sales
7808;0;0,7;0,78;264;2;0;0;medium;5;sales
7809;0;0,87;0,88;179;2;0;0;medium;3;sales
7810;0;0,43;0,44;213;3;0;0;low;5;sales
7811;0;0,84;0,65;269;2;0;0;low;3;sales
7812;0;0,94;0,55;160;3;0;0;low;3;sales
7813;0;0,89;0,76;133;2;0;0;low;4;accounting
7814;0;0,69;0,75;201;3;0;0;low;5;accounting
7815;0;0,18;0,99;160;5;0;0;low;4;accounting
7816;0;0,98;0,69;274;3;0;0;low;3;hr
7817;0;0,3;0,88;245;4;0;0;low;5;hr
7818;0;0,51;0,53;237;3;0;0;medium;3;hr
7819;0;0,76;0,9;279;6;0;0;medium;3;hr
7820;0;0,67;0,96;207;3;0;0;medium;4;technical
7821;0;0,12;0,84;218;6;0;0;medium;4;technical
7822;0;0,42;0,41;240;2;0;0;medium;5;technical
7823;0;0,69;0,76;153;3;0;0;medium;3;technical
7824;0;0,63;0,96;144;2;0;0;medium;3;technical
7825;0;0,66;0,62;159;3;1;0;medium;2;technical
7826;0;0,5;0,5;237;2;0;0;medium;3;technical
7827;0;0,67;0,82;148;2;1;0;medium;5;technical
7828;0;0,59;0,62;205;3;0;0;medium;4;technical
7829;0;0,75;0,78;264;3;1;0;medium;2;technical
7830;0;0,88;0,89;189;2;0;0;medium;5;technical
7831;0;0,99;0,75;243;3;0;0;medium;3;support
7832;0;0,44;0,42;199;2;0;0;medium;2;support
7833;0;0,65;0,78;205;2;0;0;medium;4;support
7834;0;0,88;0,63;184;4;0;0;medium;3;support
7835;0;0,58;0,79;274;4;0;0;medium;2;support
7836;0;0,99;0,9;181;3;0;0;medium;4;support
7837;0;0,76;0,71;205;2;0;0;medium;3;support
7838;0;0,14;0,98;172;5;0;0;medium;5;support
7839;0;0,57;0,86;164;2;0;0;medium;3;support
7840;0;0,52;0,82;138;2;1;0;medium;3;support
7841;0;0,71;0,55;262;3;0;0;medium;5;support
7842;0;0,27;0,75;264;3;0;0;medium;5;technical
7843;0;0,49;0,52;225;2;0;0;high;3;technical
7844;0;0,59;0,5;199;2;0;0;high;3;technical
7845;0;0,24;0,65;210;5;0;0;high;6;management
7846;0;0,18;0,87;226;4;0;0;high;6;IT
7847;0;0,73;0,62;134;3;0;0;high;5;IT
7848;0;0,78;0,63;111;6;0;0;high;6;IT
7849;0;0,94;0,73;142;2;1;0;high;5;IT
7850;0;0,86;0,53;213;3;0;0;high;3;IT
7851;0;0,97;0,88;139;2;0;0;high;4;product_mng
7852;0;0,49;0,54;145;3;0;0;high;3;product_mng
7853;0;0,82;0,48;149;6;0;0;high;4;product_mng
7854;0;0,86;0,64;147;2;1;0;high;4;product_mng
7855;0;0,3;0,39;193;3;1;0;low;3;IT
7856;0;0,7;0,38;270;2;0;0;low;4;RandD
7857;0;0,8;0,78;266;3;0;0;low;5;RandD
7858;0;0,36;0,63;278;4;0;0;low;2;RandD
7859;0;0,4;0,61;165;2;0;0;low;3;RandD
7860;0;0,8;0,58;175;2;0;0;low;4;RandD
7861;0;0,98;0,73;140;4;0;0;low;4;marketing
7862;0;0,92;0,67;149;3;0;0;low;3;sales
7863;0;0,68;1;205;4;0;0;low;3;accounting
7864;0;1;0,59;253;3;0;0;low;3;support
7865;0;0,8;0,54;222;4;0;0;low;3;technical
7866;0;0,85;0,69;216;4;0;0;low;4;management
7867;0;0,69;0,6;139;2;0;0;low;3;marketing
7868;0;0,57;0,52;252;2;0;0;low;4;marketing
7869;0;0,33;0,72;173;2;0;0;low;2;marketing
7870;0;0,19;0,48;178;3;1;0;medium;6;sales
7871;0;0,5;0,63;160;2;0;0;medium;3;sales
7872;0;0,52;0,88;261;4;0;0;medium;3;sales
7873;1;0,13;0,52;188;3;0;0;medium;6;sales
7874;0;0,18;0,73;219;5;0;0;medium;4;sales
7875;0;0,86;0,64;263;3;0;0;medium;4;sales
7876;0;0,86;0,59;165;3;0;0;medium;4;sales
7877;0;0,16;0,76;218;6;0;0;medium;6;sales
7878;0;0,43;0,46;239;3;1;0;medium;2;sales
7879;0;0,79;0,63;212;2;1;0;medium;3;sales
7880;0;0,51;0,67;133;3;0;0;medium;4;sales
7881;0;0,83;0,55;250;3;1;0;medium;5;sales
7882;0;0,61;0,45;114;3;0;0;high;3;sales
7883;0;0,65;0,57;168;2;0;0;high;3;sales
7884;0;0,95;0,83;252;2;0;0;high;4;sales
7885;0;0,63;0,64;189;4;0;0;high;5;sales
7886;0;0,72;0,6;265;2;1;0;high;3;sales
7887;0;0,8;0,57;176;3;0;0;high;3;sales
7888;0;0,7;0,57;150;4;0;0;high;4;sales
7889;0;0,45;0,79;97;6;1;0;high;5;accounting
7890;0;0,64;0,85;265;2;0;0;low;4;accounting
7891;0;0,94;0,48;260;4;0;0;low;4;accounting
7892;0;0,57;0,76;164;2;0;0;low;4;hr
7893;0;0,35;0,56;142;2;0;0;low;4;hr
7894;0;0,75;0,81;247;4;0;0;low;2;hr
7895;0;0,7;0,92;182;3;0;0;low;5;hr
7896;0;0,7;0,47;238;3;0;0;low;2;technical
7897;0;0,61;0,62;191;3;0;0;low;3;technical
7898;0;0,78;0,87;178;3;0;0;medium;4;technical
7899;0;0,97;0,77;208;2;0;0;medium;4;technical
7900;0;0,51;0,76;256;2;0;0;medium;3;technical
7901;0;0,56;0,71;243;3;0;0;medium;5;technical
7902;0;0,87;0,55;233;3;0;0;medium;3;technical
7903;0;0,64;0,78;200;3;0;0;medium;5;technical
7904;0;0,6;0,85;226;2;1;0;medium;2;technical
7905;0;0,9;0,76;150;2;0;0;medium;2;technical
7906;0;0,54;0,62;141;2;0;0;medium;2;technical
7907;0;0,23;0,8;139;3;0;0;medium;5;support
7908;0;0,8;0,81;199;4;1;0;medium;3;support
7909;0;0,23;0,78;154;6;1;0;medium;4;support
7910;0;0,81;0,51;247;2;0;0;medium;3;support
7911;0;0,35;0,6;239;5;0;0;medium;5;support
7912;0;0,67;0,8;137;2;0;0;medium;4;support
7913;0;0,46;0,6;119;5;0;0;medium;4;support
7914;0;0,84;0,98;134;5;1;0;medium;4;support
7915;0;0,92;0,79;243;4;0;0;medium;3;support
7916;0;0,75;0,93;210;3;0;0;medium;5;support
7917;0;0,7;0,57;265;2;0;0;medium;4;support
7918;0;0,7;0,75;204;3;0;0;medium;4;technical
7919;0;0,9;0,81;273;5;0;0;medium;6;technical
7920;0;0,8;1;177;2;0;0;medium;3;technical
7921;0;0,5;0,65;285;6;0;0;high;5;management
7922;0;0,84;0,72;222;2;0;0;low;4;IT
7923;0;0,48;0,94;185;2;1;0;medium;3;IT
7924;0;0,98;0,87;151;6;0;0;medium;5;IT
7925;0;0,64;0,96;109;4;0;0;medium;3;IT
7926;0;0,58;0,53;192;4;0;0;medium;4;IT
7927;0;0,66;0,89;139;3;0;0;medium;4;product_mng
7928;0;0,76;0,98;191;2;0;0;medium;4;product_mng
7929;0;0,32;0,42;114;3;0;0;medium;6;product_mng
7930;0;0,49;0,87;212;2;0;0;medium;3;product_mng
7931;0;0,81;0,51;162;2;0;0;medium;3;IT
7932;0;0,42;0,48;191;5;0;0;medium;5;RandD
7933;0;0,17;0,85;234;3;0;0;low;3;RandD
7934;0;0,49;0,59;265;3;0;0;low;4;RandD
7935;0;0,34;0,69;283;2;0;0;low;6;RandD
7936;0;0,86;0,81;232;4;0;0;low;3;RandD
7937;0;0,51;0,71;208;3;1;0;low;4;marketing
7938;0;0,49;0,99;258;3;1;0;low;4;sales
7939;0;0,49;0,63;175;2;0;0;low;3;accounting
7940;0;0,51;0,59;238;3;0;0;high;3;support
7941;0;0,64;0,52;166;3;0;0;low;3;technical
7942;0;0,62;0,85;225;2;0;0;high;4;management
7943;0;0,81;0,52;221;6;0;0;high;4;marketing
7944;0;0,95;0,57;263;3;0;0;low;2;marketing
7945;0;0,88;0,66;218;4;1;0;low;4;marketing
7946;0;0,87;0,68;236;4;0;0;high;5;sales
7947;0;0,73;0,68;133;2;0;0;low;5;sales
7948;0;0,98;0,73;237;3;0;0;medium;2;sales
7949;0;0,77;0,48;204;6;0;0;high;3;sales
7950;0;0,76;0,99;166;3;0;0;medium;3;sales
7951;0;0,21;0,93;189;2;1;0;medium;4;sales
7952;0;0,72;0,63;251;3;0;0;medium;4;sales
7953;0;0,41;0,56;121;2;0;0;medium;2;sales
7954;0;0,9;0,56;149;2;0;0;high;3;sales
7955;0;0,96;0,9;198;2;0;0;medium;5;sales
7956;0;0,61;0,48;163;3;0;0;medium;4;sales
7957;0;0,6;0,8;222;2;0;0;medium;4;sales
7958;0;0,5;0,76;107;4;0;0;high;2;sales
7959;0;0,79;0,61;162;2;0;0;medium;4;sales
7960;0;0,32;0,69;192;3;0;0;high;6;sales
7961;0;0,85;0,59;236;3;0;0;low;5;sales
7962;0;0,9;0,62;225;2;0;0;medium;5;sales
7963;0;0,74;0,54;167;2;0;0;medium;4;sales
7964;0;0,21;0,76;219;4;1;0;medium;6;sales
7965;0;0,91;0,61;255;3;0;0;medium;3;accounting
7966;0;0,9;0,66;137;2;0;0;low;5;accounting
7967;0;0,74;0,99;193;3;0;0;low;4;accounting
7968;0;0,76;0,75;239;2;0;0;low;3;hr
7969;0;0,45;0,61;179;5;0;0;low;5;hr
7970;0;0,73;0,63;205;2;1;0;low;3;hr
7971;0;0,6;0,73;140;5;1;0;low;3;hr
7972;0;0,8;0,77;256;2;0;0;low;5;technical
7973;0;0,53;0,7;243;3;0;0;low;4;technical
7974;0;0,97;0,63;163;3;0;0;low;5;technical
7975;0;0,64;0,99;167;2;0;0;low;3;technical
7976;0;0,92;0,59;190;5;0;0;high;4;technical
7977;0;0,6;0,57;145;3;1;0;low;5;technical
7978;0;1;0,6;265;4;0;0;low;4;technical
7979;0;0,69;0,63;272;2;0;0;low;4;technical
7980;0;0,53;0,45;140;5;0;0;low;5;technical
7981;0;0,63;0,58;236;2;0;0;high;4;technical
7982;0;0,57;0,89;255;3;1;0;low;4;technical
7983;0;0,79;0,45;131;6;0;0;low;5;support
7984;0;0,68;0,92;209;6;0;0;low;4;support
7985;0;0,56;0,61;250;2;0;0;high;3;support
7986;0;0,48;0,51;201;2;1;0;low;3;support
7987;0;0,59;0,67;271;2;0;0;medium;4;support
7988;0;0,34;0,76;237;5;0;0;high;6;support
7989;0;0,98;0,87;239;4;0;0;medium;3;support
7990;0;0,36;0,45;135;3;1;0;high;2;support
7991;0;0,6;0,58;182;2;0;0;medium;2;support
7992;0;0,24;0,54;193;4;0;0;medium;6;support
7993;0;0,67;0,72;192;3;1;0;medium;4;support
7994;0;0,17;0,6;144;6;0;0;medium;5;technical
7995;0;0,57;0,58;251;3;0;0;medium;3;technical
7996;0;0,7;0,85;161;2;0;0;medium;3;technical
7997;0;0,73;0,62;171;3;0;0;medium;3;management
7998;0;0,61;0,86;153;5;0;0;medium;4;IT
7999;0;0,95;0,96;161;2;0;0;high;4;IT
8000;0;0,85;0,55;226;4;0;0;low;3;IT
8001;0;0,72;0,9;193;3;0;0;medium;3;IT
8002;0;0,84;0,66;204;3;0;0;medium;4;IT
8003;0;0,57;0,47;158;2;0;0;medium;2;product_mng
8004;0;0,69;0,69;236;4;0;0;medium;3;product_mng
8005;0;0,57;0,68;191;3;0;0;medium;4;product_mng
8006;0;0,52;0,59;104;4;0;0;medium;6;product_mng
8007;0;0,56;0,55;245;2;0;0;medium;3;IT
8008;0;0,75;0,74;186;3;1;0;medium;3;RandD
8009;0;0,98;0,75;168;4;1;0;medium;5;RandD
8010;0;0,48;0,55;262;3;1;0;high;4;RandD
8011;0;0,35;0,67;116;3;0;0;low;2;RandD
8012;0;0,66;0,93;187;2;0;0;low;4;RandD
8013;0;0,79;0,9;184;3;0;0;low;5;marketing
8014;0;0,86;0,53;155;3;0;0;high;4;marketing
8015;0;0,88;1;190;2;0;0;low;5;sales
8016;0;0,83;0,64;242;3;0;0;low;3;accounting
8017;0;0,8;0,64;204;2;0;0;low;5;support
8018;0;0,64;0,69;232;3;0;0;high;4;technical
8019;0;0,72;0,59;245;2;0;0;low;4;management
8020;0;0,67;0,61;251;2;0;0;low;3;marketing
